Date,Open,High,Low,Close,Adj Close,Volume
19-09-2019,246,247.940002,244.839996,246.600006,246.600006,4795800
20-09-2019,246.490005,246.949997,238.160004,240.619995,240.619995,6353000
24-09-2019,241.520004,241.990005,222.610001,223.210007,223.210007,12891500
25-09-2019,224.559998,228.979996,218.360001,228.699997,228.699997,9427100
26-09-2019,230.660004,243.309998,227.399994,242.559998,242.559998,11884500
30-09-2019,243,243.979996,236.110001,240.869995,240.869995,5879800
02-10-2019,243.289993,244.649994,239.429993,243.130005,243.130005,5631400
03-10-2019,231.860001,234.479996,224.279999,233.029999,233.029999,15084500
04-10-2019,231.610001,234.779999,228.070007,231.429993,231.429993,7995000
08-10-2019,235.869995,243.940002,234.5,240.050003,240.050003,8678200
10-10-2019,245.279999,249.279999,241.580002,244.740005,244.740005,6283300
14-10-2019,247.899994,258.549988,247.130005,256.959991,256.959991,10205000
15-10-2019,257.700012,260,254.119995,257.890015,257.890015,6432800
16-10-2019,257.390015,262.100006,256.920013,259.75,259.75,6684100
17-10-2019,262.5,264.779999,260.170013,261.970001,261.970001,4769300
18-10-2019,260.700012,262.799988,255.100006,256.950012,256.950012,5749800
21-10-2019,258.329987,259.5,250.179993,253.5,253.5,5020300
23-10-2019,254.5,256.140015,251.350006,254.679993,254.679993,5261100
24-10-2019,298.369995,304.929993,289.200012,299.679993,299.679993,29720900
28-10-2019,327.540009,340.839996,322.600006,327.709991,327.709991,18870300
29-10-2019,319.98999,324.299988,314.75,316.220001,316.220001,12684300
31-10-2019,313.100006,319,313,314.920013,314.920013,5067000
01-11-2019,316.320007,316.480011,309.799988,313.309998,313.309998,6383900
04-11-2019,314.799988,321.940002,309.26001,317.470001,317.470001,8787000
05-11-2019,319.619995,323.51001,316.119995,317.220001,317.220001,6943400
07-11-2019,329.140015,341.5,328.019989,335.540009,335.540009,14467300
08-11-2019,334.5,337.459991,332.5,337.140015,337.140015,6069200
11-11-2019,343.950012,349.190002,342,345.089996,345.089996,9986700
13-11-2019,355,356.329987,345.179993,346.109985,346.109985,8420100
14-11-2019,346.109985,353.839996,342.910004,349.350006,349.350006,6464900
15-11-2019,350.640015,352.799988,348.359985,352.170013,352.170013,4809000
18-11-2019,352.920013,353.149994,346.100006,349.98999,349.98999,4400400
20-11-2019,360,361.200012,349.570007,352.220001,352.220001,6725100
25-11-2019,344.320007,344.570007,334.459991,336.339996,336.339996,12339500
26-11-2019,335.269989,335.5,327.100006,328.920013,328.920013,7947400
27-11-2019,331.119995,333.929993,328.570007,331.290009,331.290009,5555600
29-11-2019,331.109985,331.26001,327.5,329.940002,329.940002,2465600
03-12-2019,332.619995,337.910004,332.190002,336.200012,336.200012,6573700
04-12-2019,337.75,337.859985,332.850006,333.029999,333.029999,5533000
09-12-2019,336.589996,344.450012,335.079987,339.529999,339.529999,9023100
10-12-2019,339.959991,350.730011,339.309998,348.839996,348.839996,8828300
11-12-2019,351.880005,357.190002,351.089996,352.700012,352.700012,6897800
12-12-2019,354.920013,362.73999,353.230011,359.679993,359.679993,7763900
16-12-2019,362.549988,383.609985,362.5,381.5,381.5,18174200
20-12-2019,410.290009,413,400.190002,405.589996,405.589996,14752700
23-12-2019,411.779999,422.01001,410,419.220001,419.220001,13319600
24-12-2019,418.359985,425.470001,412.690002,425.25,425.25,8054700
27-12-2019,435,435.309998,426.109985,430.380005,430.380005,9945700
30-12-2019,428.790009,429,409.26001,414.700012,414.700012,12586400
02-01-2020,424.5,430.700012,421.709991,430.26001,430.26001,9532100
03-01-2020,440.5,454,436.920013,443.01001,443.01001,17778500
07-01-2020,461.399994,471.630005,453.359985,469.059998,469.059998,17882100
09-01-2020,497.100006,498.799988,472.869995,481.339996,481.339996,28440400
10-01-2020,481.790009,484.940002,473.700012,478.149994,478.149994,12959500
13-01-2020,493.5,525.630005,492,524.859985,524.859985,26517600
15-01-2020,529.76001,537.840027,516.789978,518.5,518.5,17368800
16-01-2020,493.75,514.460022,492.170013,513.48999,513.48999,21736700
17-01-2020,507.609985,515.669983,503.160004,510.5,510.5,13629100
22-01-2020,571.890015,594.5,559.099976,569.559998,569.559998,31369000
23-01-2020,564.25,582,555.599976,572.200012,572.200012,19651000
27-01-2020,541.98999,564.440002,539.280029,558.02002,558.02002,13608100
28-01-2020,568.48999,576.809998,558.080017,566.900024,566.900024,11788500
29-01-2020,575.690002,589.799988,567.429993,580.98999,580.98999,17801500
03-02-2020,673.690002,786.140015,673.52002,780,780,47233500
05-02-2020,823.26001,845.97998,704.109985,734.700012,734.700012,48423800
06-02-2020,699.919983,795.830017,687,748.960022,748.960022,39880800
07-02-2020,730.549988,769.75,730,748.070007,748.070007,17063500
11-02-2020,768.789978,783.51001,758,774.380005,774.380005,11697500
12-02-2020,777.869995,789.75,763.369995,767.289978,767.289978,12022500
13-02-2020,741.840027,818,735,804,804,26289300
14-02-2020,787.219971,812.969971,785.5,800.030029,800.030029,15693700
18-02-2020,841.599976,860,832.359985,858.400024,858.400024,16381700
19-02-2020,923.5,944.780029,901.02002,917.419983,917.419983,25423000
25-02-2020,849,856.599976,787,799.909973,799.909973,17290500
26-02-2020,782.5,813.309998,776.109985,778.799988,778.799988,14085500
27-02-2020,730,739.77002,669,679,679,24277200
28-02-2020,629.700012,690.52002,611.52002,667.98999,667.98999,24564200
02-03-2020,711.26001,743.690002,686.669983,743.619995,743.619995,20195000
04-03-2020,763.960022,766.52002,724.72998,749.5,749.5,15049000
05-03-2020,723.77002,745.75,718.070007,724.539978,724.539978,10852700
10-03-2020,659.429993,668,608,645.330017,645.330017,15594400
11-03-2020,640.200012,653.580017,613,634.22998,634.22998,13322500
12-03-2020,580.890015,594.5,546.25,560.549988,560.549988,18909100
13-03-2020,595,607.570007,502,546.619995,546.619995,22640300
17-03-2020,440.01001,471.850006,396,430.200012,430.200012,23994600
18-03-2020,389,404.859985,350.51001,361.220001,361.220001,23786200
20-03-2020,438.200012,477,425.790009,427.529999,427.529999,28285500
23-03-2020,433.600006,442,410.5,434.290009,434.290009,16454500
25-03-2020,545.25,557,511.109985,539.25,539.25,21222700
26-03-2020,547.390015,560,512.25,528.159973,528.159973,17380700
30-03-2020,510.26001,516.650024,491.230011,502.130005,502.130005,11998100
31-03-2020,501.25,542.960022,497,524,524,17771500
02-04-2020,481.029999,494.26001,446.399994,454.470001,454.470001,19858400
03-04-2020,509.5,515.48999,468.390015,480.01001,480.01001,22514700
